Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
385,60,4,69.0,53107,2,0,2,3,1,1,2,5,2,3,1,6,6,5,1992,1992,2,2,7,7,3,0.0,3,5,3,3,4,1,3,985,6,0,595,1580,2,1,2,5,1079,874,0,1953,1,0,2,1,3,1,3,9,7,2,2,2,1992.0,1,2,501,5,5,3,216,231,0,0,0,0,0,0,0,0,6,2007,9,5,240000
386,120,4,43.0,3182,2,0,4,4,1,5,1,1,3,3,5,3,8,5,2004,2005,2,2,13,14,2,16.0,3,5,3,3,4,4,3,24,6,0,1232,1256,2,1,2,5,1269,0,0,1269,0,0,2,0,2,1,3,6,7,1,5,2,2004.0,1,2,430,5,5,3,146,20,0,0,144,0,0,0,0,0,4,2010,9,5,192000
387,50,4,58.0,8410,2,0,4,4,1,3,1,8,2,3,1,1,5,3,1910,1996,3,2,14,14,3,0.0,4,2,3,4,4,4,6,0,6,0,658,658,2,5,2,5,658,526,0,1184,0,0,1,0,5,1,4,8,7,0,0,0,1980.0,0,0,0,0,0,1,0,151,0,0,0,0,0,0,0,0,5,2006,9,2,81000
388,80,4,72.0,7200,2,0,4,4,1,5,1,8,3,3,1,8,6,6,1976,1976,4,2,9,9,2,255.0,4,5,2,4,4,1,1,631,6,0,410,1041,2,1,2,5,1125,0,0,1125,1,0,1,0,3,1,4,6,7,1,2,6,1977.0,3,1,352,5,5,3,296,0,0,0,0,0,0,2,0,0,10,2009,9,1,125000
389,20,4,93.0,9382,2,0,1,4,1,2,1,6,3,3,1,3,7,5,1999,2000,2,2,13,14,2,125.0,3,5,3,3,4,4,6,0,6,0,1468,1468,2,1,2,5,1479,0,0,1479,0,0,2,0,3,1,3,6,7,0,0,2,1999.0,2,2,577,5,5,3,120,25,0,0,0,0,0,0,0,0,7,2008,9,5,191000
390,60,4,96.0,12474,2,0,4,4,1,5,1,17,3,3,1,6,10,5,2007,2008,2,2,13,14,4,272.0,1,5,3,1,4,1,3,1280,6,0,402,1682,2,1,2,5,1742,590,0,2332,1,0,2,1,3,1,1,9,7,1,1,4,2008.0,1,3,846,5,5,3,196,134,0,0,0,0,0,0,0,0,8,2008,7,6,426000
391,50,4,50.0,8405,2,1,4,4,1,5,1,8,3,3,1,1,5,8,1900,1950,2,2,9,9,3,0.0,4,5,1,4,2,4,5,241,2,391,229,861,2,1,2,5,961,406,0,1367,1,0,1,0,4,1,4,7,7,0,0,6,1978.0,3,1,384,5,5,3,0,130,112,0,0,0,0,3,0,0,4,2008,9,5,119000
392,60,4,71.0,12209,2,0,1,4,1,2,1,12,3,3,1,6,6,5,2001,2002,2,2,13,14,3,0.0,4,5,3,1,4,4,1,690,6,0,114,804,2,1,2,5,804,1157,0,1961,1,0,2,1,3,1,3,7,7,1,5,4,2001.0,1,2,560,5,5,3,125,192,0,0,0,0,0,0,0,0,6,2009,9,5,215000
393,20,4,69.0,8339,2,0,1,4,1,5,1,13,3,3,1,3,5,7,1959,1959,2,2,9,9,3,0.0,4,5,4,0,0,0,0,0,0,0,0,0,2,5,2,5,882,0,0,882,0,0,1,0,3,1,4,5,7,0,0,2,1959.0,2,1,294,5,5,3,0,0,0,0,0,0,0,3,3,1200,7,2007,9,5,106500
394,30,4,69.0,7446,2,0,4,4,1,1,1,4,2,3,1,3,4,5,1941,1950,2,2,15,16,3,0.0,4,5,2,4,4,4,5,266,6,0,522,788,2,5,2,1,788,0,0,788,0,0,1,0,2,1,4,4,7,2,5,0,1980.0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,4,2006,9,1,100000
395,50,4,60.0,10134,2,0,4,4,1,5,1,18,3,3,1,1,5,6,1940,1950,2,2,9,9,3,0.0,4,5,2,4,4,4,6,0,6,0,735,735,2,3,2,1,735,299,0,1034,0,0,1,0,2,1,4,5,7,0,0,6,1940.0,3,1,240,5,5,3,0,39,0,0,0,0,0,0,0,0,7,2007,9,5,109000
396,20,4,68.0,9571,2,0,4,4,1,5,1,8,3,3,1,3,5,6,1956,1956,2,2,14,15,3,0.0,4,5,2,4,4,1,2,739,6,0,405,1144,2,5,2,5,1144,0,0,1144,1,0,1,0,3,1,4,6,7,0,0,2,1956.0,3,1,596,5,5,3,44,0,0,0,0,0,0,0,0,0,6,2010,9,5,129000
397,20,4,60.0,7200,2,0,4,3,1,5,1,6,3,3,1,3,5,5,1972,1972,4,2,9,9,3,0.0,4,5,2,4,4,1,5,777,6,0,117,894,2,5,2,5,894,0,0,894,0,0,1,0,2,1,4,6,7,0,0,6,1985.0,2,2,600,5,5,3,215,0,0,0,0,0,0,0,0,0,9,2009,9,5,123000
398,60,4,69.0,7590,2,0,4,4,1,5,1,13,5,3,1,6,5,5,1962,1962,2,2,13,14,2,288.0,4,5,2,4,4,4,1,540,6,0,324,864,2,5,2,5,876,936,0,1812,0,0,2,0,4,1,4,8,7,1,5,2,1962.0,2,1,264,5,5,3,0,168,0,0,0,0,0,0,0,0,7,2007,9,5,169500
399,30,5,60.0,8967,2,0,4,4,1,1,1,10,3,3,1,3,5,2,1920,1950,2,2,9,9,3,0.0,4,2,1,2,3,4,6,0,6,0,961,961,2,3,2,4,1077,0,0,1077,0,0,1,0,2,1,4,6,2,0,0,6,1920.0,3,1,338,4,4,1,0,0,0,0,0,0,0,0,0,0,11,2007,9,1,67000
400,60,2,65.0,8125,2,0,4,4,1,5,1,22,3,3,1,6,7,5,2006,2007,2,2,6,6,4,100.0,3,5,3,3,4,4,3,812,6,0,280,1092,2,1,2,5,1112,438,0,1550,1,0,2,0,2,1,3,7,7,0,0,2,2007.0,1,2,438,5,5,3,0,168,0,0,0,0,0,0,0,0,10,2009,9,5,241000
401,120,4,38.0,14963,2,0,2,4,1,5,1,25,3,3,5,3,8,5,1996,1996,2,2,4,4,3,0.0,3,5,3,3,4,4,3,786,6,0,474,1260,2,1,2,5,1288,0,0,1288,1,0,1,1,1,1,1,4,7,2,3,2,1996.0,1,2,500,5,5,3,120,30,0,0,224,0,0,0,0,0,12,2008,9,5,245500
402,20,4,65.0,8767,2,0,1,4,1,5,1,6,3,3,1,3,7,5,2005,2005,2,2,13,14,3,0.0,3,5,3,3,4,1,3,24,6,0,1286,1310,2,1,2,5,1310,0,0,1310,0,0,2,0,3,1,3,6,7,1,3,2,2005.0,1,2,400,5,5,3,0,0,0,0,0,0,0,0,0,0,7,2006,7,6,164990
403,30,4,60.0,10200,2,0,4,4,1,5,1,20,3,3,1,3,5,8,1940,1997,2,2,14,15,3,0.0,4,5,3,4,4,4,6,0,6,0,672,672,2,1,2,5,672,0,0,672,0,0,1,0,2,1,4,4,7,0,0,6,1940.0,3,1,240,5,5,1,168,0,0,0,0,0,0,1,0,0,8,2008,9,5,108000
404,60,4,93.0,12090,2,0,4,4,1,1,1,16,3,3,1,6,8,5,1998,1998,4,2,13,14,2,650.0,3,5,3,3,4,4,6,0,6,0,1141,1141,2,3,2,5,1165,1098,0,2263,0,0,2,1,4,1,3,10,7,1,5,4,1998.0,1,2,420,5,5,3,144,123,0,0,0,0,0,0,0,0,7,2006,9,1,258000
405,60,4,69.0,10364,2,0,1,4,1,5,1,9,3,3,1,6,6,5,1995,1996,2,2,9,9,3,0.0,4,5,3,3,4,4,6,0,6,0,806,806,2,3,2,5,806,766,0,1572,0,0,2,1,3,1,4,7,7,1,5,4,1995.0,1,2,373,5,5,3,0,40,0,0,0,0,0,0,0,0,5,2007,9,5,168000
406,20,4,69.0,9991,2,0,1,4,1,1,1,20,2,3,1,3,4,4,1976,1993,2,2,10,11,3,0.0,4,5,2,4,4,4,2,1116,6,0,165,1281,2,1,2,5,1620,0,0,1620,1,0,2,0,3,1,4,8,3,1,5,2,1993.0,3,2,490,5,5,3,120,78,0,0,0,0,0,2,0,0,6,2009,9,5,150000
407,50,4,51.0,10480,2,0,4,4,1,5,1,19,3,3,1,1,6,5,1936,1950,2,2,9,9,3,0.0,4,5,1,4,4,4,6,0,6,0,1064,1064,2,1,2,1,1166,0,473,1639,0,0,1,0,3,1,4,6,2,0,0,6,1936.0,3,1,240,5,5,3,0,0,0,0,0,0,0,0,0,0,3,2008,9,5,115000
408,70,4,63.0,15576,2,0,4,4,1,5,1,7,3,3,1,6,6,7,1915,1976,2,2,14,11,3,0.0,4,5,1,3,4,4,6,0,6,0,840,840,2,1,2,5,840,840,0,1680,0,0,2,0,4,1,4,8,7,0,0,2,1960.0,3,1,308,5,5,3,0,0,160,0,0,0,0,0,0,0,3,2008,9,5,177000
409,60,4,109.0,14154,2,0,4,4,1,1,1,17,3,3,1,6,7,5,2006,2006,2,2,13,14,2,350.0,3,5,3,1,2,4,6,0,6,0,1063,1063,2,1,2,5,1071,1101,0,2172,0,0,2,1,3,1,3,9,7,1,3,2,2006.0,2,3,947,5,5,3,192,62,0,0,0,0,0,0,0,0,8,2007,7,6,280000
410,60,2,85.0,10800,2,0,4,4,1,5,1,22,3,3,1,6,8,5,2007,2008,2,2,13,14,4,100.0,3,5,3,1,4,4,3,789,6,0,245,1034,2,1,2,5,1050,1028,0,2078,1,0,2,1,3,1,1,8,7,1,3,2,2008.0,1,3,836,5,5,3,0,102,0,0,0,0,0,0,0,0,4,2008,7,6,339750
411,20,4,68.0,9571,2,0,4,4,1,5,1,8,3,3,1,3,5,3,1958,1958,2,2,3,3,3,0.0,4,2,2,4,1,4,6,0,6,0,1276,1276,2,5,2,1,1276,0,0,1276,0,0,1,0,3,1,4,5,5,0,0,2,1958.0,3,1,350,5,5,3,0,0,0,0,0,0,0,0,0,0,6,2009,1,1,60000
412,190,4,100.0,34650,2,0,4,1,1,5,1,9,3,3,2,3,5,5,1955,1955,4,2,14,15,3,0.0,4,5,2,4,4,3,5,1056,6,0,0,1056,2,5,1,5,1056,0,0,1056,1,0,1,0,3,1,4,5,7,0,0,2,1955.0,1,2,572,5,5,3,264,0,0,0,0,0,0,0,0,0,1,2006,9,5,145000
413,20,2,69.0,4403,2,0,2,4,1,5,1,22,3,3,1,3,7,5,2009,2009,2,2,9,9,4,432.0,1,5,3,1,4,1,3,578,6,0,892,1470,2,1,2,5,1478,0,0,1478,1,0,2,1,2,1,3,7,7,1,3,2,2009.0,1,2,484,5,5,3,0,144,0,0,0,0,0,0,0,0,6,2010,7,6,222000
414,30,5,56.0,8960,2,1,4,4,1,5,1,18,1,3,1,3,5,6,1927,1950,2,2,15,16,3,0.0,4,5,2,4,4,4,6,0,6,0,1008,1008,2,3,2,1,1028,0,0,1028,0,0,1,0,2,1,4,5,7,1,3,6,1927.0,3,2,360,5,5,3,0,0,130,0,0,0,0,0,0,0,3,2010,9,5,115000
415,60,4,59.0,11228,2,0,2,4,1,2,1,21,3,3,1,6,7,5,1993,1993,2,2,13,14,3,0.0,3,5,3,3,4,4,2,50,3,531,499,1080,2,1,2,5,1080,1017,0,2097,0,1,2,1,3,1,3,9,7,1,5,2,1993.0,3,3,678,5,5,3,196,187,0,0,0,0,0,0,0,0,12,2008,9,5,228000
416,20,4,73.0,8899,2,0,1,4,1,5,1,9,3,3,1,3,7,5,2007,2007,2,2,13,14,3,0.0,3,5,3,3,4,1,3,24,6,0,1316,1340,2,1,2,5,1340,0,0,1340,0,0,2,0,3,1,3,6,7,0,0,2,2007.0,1,2,396,5,5,3,100,30,0,0,0,0,0,0,0,0,8,2007,7,6,181134
417,60,4,74.0,7844,2,0,4,4,1,5,1,20,3,3,1,6,6,7,1978,1978,4,2,7,7,2,203.0,4,5,2,4,4,4,1,209,6,0,463,672,2,5,2,5,672,728,0,1400,0,0,1,1,3,1,4,6,7,1,5,2,1978.0,1,2,440,5,5,3,0,0,0,0,0,0,0,0,0,0,3,2006,9,5,149500
418,70,4,86.0,22420,2,0,1,4,1,5,1,7,2,3,1,6,6,6,1918,1950,4,2,14,13,3,0.0,4,5,1,3,4,4,2,1128,6,0,242,1370,3,5,1,1,1370,1254,0,2624,1,0,2,1,4,1,4,10,7,1,3,6,1918.0,3,3,864,5,5,1,0,0,0,0,0,0,0,0,0,0,11,2007,9,5,239000
419,50,4,60.0,8160,2,0,4,4,1,5,1,8,3,3,1,1,5,6,1940,1950,2,2,9,9,3,0.0,4,5,1,4,4,4,1,312,6,0,444,756,2,2,1,2,756,378,0,1134,1,0,1,1,3,1,4,7,7,0,0,6,1940.0,3,1,240,5,5,2,0,0,0,0,0,0,0,0,0,0,4,2007,9,2,126000
420,20,4,65.0,8450,2,0,4,4,1,5,1,13,3,3,1,3,5,6,1968,1968,2,2,13,14,3,0.0,4,5,2,4,4,4,2,775,6,0,281,1056,2,1,2,5,1056,0,0,1056,1,0,1,0,3,1,4,6,7,1,2,2,1968.0,3,1,304,5,5,3,0,85,184,0,0,0,0,0,0,0,7,2010,9,5,142000
421,90,5,78.0,7060,2,0,4,4,1,5,1,12,3,3,3,7,7,5,1997,1998,2,2,13,14,2,200.0,4,3,3,3,2,2,3,1309,6,0,35,1344,2,1,2,5,1344,0,0,1344,2,0,2,0,2,2,4,8,7,0,0,2,1997.0,1,4,784,5,5,3,0,0,0,0,0,0,0,0,0,0,11,2008,9,3,206300
422,20,4,69.0,16635,2,0,1,4,1,3,1,15,3,3,1,3,6,7,1977,2000,2,2,6,6,4,126.0,3,5,2,3,4,4,1,1246,6,0,356,1602,2,3,2,5,1602,0,0,1602,0,1,2,0,3,1,3,8,7,1,5,2,1977.0,1,2,529,5,5,3,240,0,0,0,0,0,0,0,0,0,6,2009,9,5,215000
423,20,4,100.0,21750,2,0,4,2,1,5,2,12,1,3,1,3,5,5,1954,1954,4,2,7,7,3,0.0,4,5,2,4,4,4,6,0,6,0,988,988,2,1,2,1,988,0,0,988,0,0,1,0,2,1,4,4,7,0,0,2,1954.0,2,2,520,5,5,1,0,0,0,0,0,0,0,0,0,0,2,2008,9,5,113000
424,60,4,80.0,9200,2,0,4,4,1,5,1,16,3,3,1,6,8,5,1998,1998,2,2,13,14,2,473.0,3,5,3,3,4,4,3,986,6,0,484,1470,2,3,2,5,1470,1160,0,2630,1,0,2,1,4,1,3,8,7,1,5,2,1998.0,1,3,696,5,5,3,0,66,0,0,0,0,0,0,0,0,6,2008,9,5,315000
425,20,4,72.0,9000,2,0,4,4,1,5,1,13,3,3,1,3,6,5,1956,1956,2,2,14,15,2,74.0,4,5,2,3,4,4,4,616,6,0,580,1196,2,3,2,1,1196,0,0,1196,1,0,1,0,2,1,4,6,7,1,3,2,1956.0,2,1,297,5,5,3,0,44,0,0,0,0,0,0,0,0,5,2008,9,5,139000
426,60,5,60.0,3378,2,1,4,2,1,5,1,18,3,3,1,6,7,8,1946,1992,2,2,7,7,3,0.0,4,3,2,4,4,4,6,0,6,0,651,651,2,3,2,5,707,682,0,1389,0,0,1,1,3,1,4,6,7,2,3,6,1947.0,3,1,240,5,5,2,0,0,126,0,0,0,0,0,0,0,9,2009,9,5,135000
427,80,4,69.0,12800,2,0,4,3,1,5,2,21,3,3,1,8,7,5,1989,1989,2,2,14,15,2,145.0,3,5,3,3,4,2,3,1518,6,0,0,1518,2,3,2,5,1644,0,0,1644,1,1,2,0,2,1,3,5,7,1,5,2,1989.0,1,2,569,5,5,3,80,0,0,0,396,0,0,0,0,0,8,2009,9,5,275000
428,20,4,77.0,8593,2,0,1,4,1,5,1,13,3,3,1,3,4,6,1957,1957,4,2,9,9,3,0.0,4,5,2,4,4,4,5,288,6,0,619,907,2,1,2,5,907,0,0,907,0,0,1,0,3,1,4,5,7,0,0,6,1964.0,3,1,352,5,5,3,0,0,0,0,0,0,0,0,0,0,7,2008,9,5,109008
429,20,4,64.0,6762,2,0,4,4,1,5,1,6,3,3,1,3,7,5,2007,2007,2,2,13,14,2,108.0,3,5,3,3,4,4,3,664,6,0,544,1208,2,1,2,5,1208,0,0,1208,1,0,2,0,2,1,3,6,7,0,0,2,2007.0,2,2,628,5,5,3,105,54,0,0,0,0,0,0,0,0,9,2007,7,6,195400
430,20,4,130.0,11457,2,0,1,4,1,1,1,24,3,3,1,3,6,5,1988,1988,2,2,7,7,3,0.0,4,5,2,3,4,3,3,1005,6,0,387,1392,2,5,2,5,1412,0,0,1412,1,0,2,0,3,1,3,6,7,1,5,2,1988.0,3,2,576,5,5,3,0,0,169,0,0,0,0,0,0,0,3,2009,9,5,175000
431,160,5,21.0,1680,2,0,4,4,1,5,1,3,3,3,4,6,6,5,1971,1971,2,2,7,7,2,232.0,4,5,2,4,4,4,1,387,6,0,96,483,2,5,2,5,483,504,0,987,0,0,1,1,2,1,4,4,7,0,0,6,1971.0,3,1,264,5,5,3,0,0,0,0,0,0,0,0,0,0,7,2008,1,1,85400
432,50,5,60.0,5586,2,0,1,1,1,5,1,18,2,3,1,1,6,7,1920,1998,2,2,9,9,3,0.0,4,5,1,4,4,4,6,0,6,0,901,901,2,3,2,5,1088,110,0,1198,0,0,1,0,4,1,4,7,7,0,0,0,1980.0,0,0,0,0,0,1,0,98,0,0,0,0,0,3,0,0,9,2008,4,1,79900
433,160,5,24.0,1920,2,0,4,4,1,5,1,3,3,3,5,6,5,5,1971,1971,2,2,7,7,2,376.0,4,5,2,4,4,4,1,471,6,0,294,765,2,1,2,5,765,600,0,1365,1,0,1,1,2,1,4,6,3,0,0,6,1971.0,3,2,440,5,5,3,240,36,0,0,0,0,0,0,0,0,8,2007,9,5,122500
434,60,4,100.0,10839,2,0,1,4,1,1,1,9,3,3,1,6,6,5,1997,1998,2,2,13,14,3,0.0,4,5,3,3,4,4,6,0,6,0,926,926,2,1,2,5,926,678,0,1604,0,0,2,1,3,1,4,7,7,1,5,2,1997.0,1,2,470,5,5,3,0,36,0,0,0,0,0,0,0,0,7,2008,9,5,181000
435,180,5,21.0,1890,2,0,4,4,1,5,1,11,3,3,4,7,4,7,1972,1972,2,2,6,6,3,0.0,4,3,2,3,4,1,1,495,6,0,135,630,2,3,2,5,630,0,0,630,1,0,1,0,1,1,4,3,7,0,0,0,1980.0,0,0,0,0,0,3,88,0,0,0,0,0,0,0,0,0,6,2008,9,5,81000
436,60,4,43.0,10667,2,0,2,4,1,2,1,6,5,3,1,6,7,6,1996,1996,2,2,13,14,3,0.0,3,5,3,3,4,1,3,385,1,344,70,799,2,1,2,5,827,834,0,1661,1,0,2,1,3,1,3,6,7,1,5,2,1996.0,2,2,550,5,5,3,158,61,0,0,0,0,0,0,0,0,4,2009,6,5,212000
437,50,5,40.0,4400,2,0,4,4,1,5,1,18,3,3,1,1,6,8,1920,1950,2,2,12,13,3,0.0,4,5,1,2,4,4,6,0,6,0,648,648,2,5,2,1,734,384,0,1118,0,0,1,0,2,1,4,6,7,0,0,6,1990.0,3,2,440,5,5,3,0,0,0,0,0,0,0,0,0,0,10,2006,9,5,116000
438,45,5,50.0,6000,2,0,4,4,1,5,1,4,3,3,1,2,6,7,1926,2004,2,2,14,15,3,0.0,3,5,3,4,4,4,6,0,6,0,884,884,2,3,2,5,904,0,0,904,0,0,1,0,2,1,4,4,7,0,0,6,1926.0,3,1,180,5,5,3,0,0,105,0,0,0,0,0,0,0,1,2009,9,5,119000
439,30,4,40.0,4280,2,0,4,4,1,5,1,7,3,3,1,3,5,6,1913,2002,2,2,15,13,3,0.0,4,5,3,4,4,4,4,365,6,0,75,440,2,5,1,5,694,0,0,694,0,0,1,0,2,1,3,4,7,1,3,6,1990.0,3,1,352,3,5,2,0,0,34,0,0,0,0,3,0,0,3,2007,9,5,90350
440,50,4,67.0,12354,2,1,4,4,1,1,1,8,3,3,1,1,6,8,1920,2000,2,2,14,15,3,0.0,4,5,1,4,1,3,6,0,6,0,684,684,2,3,2,5,684,512,0,1196,0,0,1,0,3,1,3,7,7,0,0,6,2005.0,3,2,528,5,5,3,0,46,0,0,0,0,0,1,3,800,8,2009,5,5,110000
441,20,4,105.0,15431,2,0,4,4,1,5,1,17,3,3,1,3,10,5,2008,2008,4,2,13,14,4,200.0,1,5,3,1,4,2,3,1767,1,539,788,3094,2,1,2,5,2402,0,0,2402,1,0,2,0,2,1,1,10,7,2,3,2,2008.0,1,3,672,5,5,3,0,72,0,0,170,0,0,0,0,0,4,2009,9,5,555000
442,90,4,92.0,12108,2,0,4,4,1,5,1,8,3,3,3,3,4,4,1955,1955,2,2,13,14,2,270.0,4,5,2,4,4,4,1,133,6,0,1307,1440,2,5,1,2,1440,0,0,1440,0,0,2,0,4,2,2,8,7,0,0,0,1980.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,2008,9,5,118000
443,50,5,52.0,6240,2,0,4,4,1,5,1,4,3,3,1,1,5,7,1930,1992,2,2,9,9,3,0.0,4,5,3,4,4,4,6,0,6,0,1078,1078,2,5,2,5,1128,445,0,1573,0,0,2,0,3,1,4,8,7,1,3,6,1930.0,3,2,360,5,5,2,0,0,0,0,0,0,0,0,0,0,6,2008,9,5,162900
444,120,4,53.0,3922,2,0,4,4,1,5,1,1,3,3,5,3,7,5,2006,2007,2,2,15,16,2,72.0,3,5,3,1,4,1,6,0,6,0,1258,1258,2,1,2,5,1258,0,0,1258,0,0,2,0,2,1,3,6,7,1,3,2,2007.0,1,3,648,5,5,3,144,16,0,0,0,0,0,0,0,0,6,2007,7,6,172500
445,60,4,70.0,8750,2,0,4,4,1,5,1,6,3,3,1,6,7,5,1994,1995,2,2,13,14,3,0.0,3,3,3,3,4,4,3,642,6,0,273,915,2,1,2,5,933,975,0,1908,1,0,2,1,4,1,3,8,7,1,5,2,1994.0,3,2,493,5,5,3,144,133,0,0,0,0,0,0,0,0,7,2008,9,5,210000
446,20,4,73.0,9855,2,0,4,4,1,1,1,8,3,3,1,3,6,5,1956,1956,4,2,14,15,3,0.0,4,5,2,4,4,4,6,0,6,0,1436,1436,2,2,2,5,1689,0,0,1689,0,0,1,0,3,1,4,7,7,1,3,2,1956.0,3,2,480,5,5,3,0,0,0,0,0,0,0,3,0,0,11,2009,1,5,127500
447,20,4,137.0,16492,2,0,1,4,1,1,1,13,4,3,1,3,6,6,1966,2002,2,2,4,11,3,0.0,3,5,2,4,4,4,1,247,5,713,557,1517,2,1,2,5,1888,0,0,1888,0,0,2,1,2,1,3,6,5,1,3,2,1966.0,1,2,578,5,5,3,0,0,0,0,0,0,0,0,0,0,6,2010,9,5,190000
448,60,4,69.0,11214,2,0,1,4,1,1,1,9,3,3,1,6,7,5,1998,1999,2,2,13,14,3,0.0,3,5,3,3,4,4,6,0,6,0,930,930,2,3,2,5,956,930,0,1886,0,0,2,1,4,1,3,10,7,1,5,2,1998.0,1,2,431,5,5,3,89,0,0,0,0,0,0,0,0,0,7,2006,9,5,199900
449,50,5,50.0,8600,2,0,4,1,1,5,1,10,3,3,1,1,6,6,1937,1950,2,2,9,9,3,0.0,4,5,1,4,4,4,6,0,6,0,780,780,2,5,2,5,780,596,0,1376,0,0,2,0,3,1,4,7,7,1,3,6,1937.0,3,1,198,5,5,1,0,0,0,0,0,0,0,0,0,0,6,2006,9,5,119500
450,50,5,50.0,6000,2,0,4,4,1,5,1,18,3,3,1,1,3,7,1948,2002,2,2,9,9,3,0.0,4,3,2,4,4,4,1,331,6,0,318,649,2,1,2,5,679,504,0,1183,0,0,1,1,2,1,4,6,7,0,0,6,1981.0,3,1,308,5,5,3,0,176,0,0,0,0,0,0,0,0,6,2007,9,5,120000
451,30,5,70.0,5684,2,0,4,4,1,5,1,18,3,3,1,3,6,8,1930,2005,4,2,14,15,3,0.0,4,5,1,4,4,4,6,0,6,0,813,813,2,1,2,1,813,0,0,813,0,0,1,0,2,1,3,5,7,0,0,6,1932.0,3,1,270,2,2,1,0,113,0,0,0,0,0,0,0,0,6,2006,9,5,110000
452,20,4,62.0,70761,2,0,1,3,1,5,2,5,3,3,1,3,7,5,1975,1975,2,8,10,11,3,0.0,4,5,2,3,4,2,1,655,6,0,878,1533,2,5,2,5,1533,0,0,1533,1,0,2,0,2,1,3,5,7,2,5,2,1975.0,3,2,576,5,5,3,200,54,0,0,0,0,0,0,0,0,12,2006,9,5,280000
453,60,4,69.0,9303,2,0,1,4,1,1,1,24,3,3,1,6,6,5,1996,1997,4,2,13,14,2,42.0,3,5,3,1,4,4,1,742,6,0,130,872,2,1,2,5,888,868,0,1756,1,0,2,1,3,1,4,7,7,0,0,2,1996.0,1,2,422,5,5,3,144,122,0,0,0,0,0,0,0,0,7,2007,9,5,204000
454,60,2,75.0,9000,2,0,4,4,1,5,1,22,3,3,1,6,8,5,2008,2008,2,2,13,14,3,0.0,3,5,3,3,4,4,6,0,6,0,768,768,2,1,2,5,786,804,0,1590,0,0,2,1,3,1,3,6,7,0,0,2,2008.0,2,2,676,5,5,3,0,30,0,0,0,0,0,0,0,0,6,2009,9,5,210000
455,90,4,63.0,9297,2,0,4,4,1,5,1,12,3,3,3,3,5,5,1976,1976,2,2,10,11,3,0.0,4,5,2,4,4,4,1,1606,6,0,122,1728,2,5,2,5,1728,0,0,1728,2,0,2,0,4,2,4,8,7,0,0,6,1976.0,3,2,560,5,5,3,0,0,0,0,0,0,0,0,0,0,7,2006,9,4,188000
456,20,4,80.0,9600,2,0,4,4,1,5,1,15,3,3,1,3,7,6,1973,1973,4,2,7,7,2,320.0,4,5,2,4,4,4,1,916,6,0,326,1242,2,2,2,5,1242,0,0,1242,0,0,1,1,3,1,4,6,7,1,5,2,1973.0,3,2,528,5,5,3,0,0,0,0,0,0,0,0,0,0,9,2007,9,5,175500
457,70,5,34.0,4571,2,1,4,4,1,5,1,18,3,3,1,6,5,5,1916,1950,2,2,1,1,3,0.0,4,5,1,4,4,4,6,0,6,0,624,624,2,2,1,5,624,720,0,1344,0,0,1,0,4,1,4,7,7,0,0,6,1916.0,3,3,513,2,2,3,0,0,96,0,0,0,0,0,0,0,5,2008,1,1,98000
458,20,4,69.0,53227,2,0,1,3,1,2,2,5,3,3,1,3,4,6,1954,1994,1,6,10,11,3,0.0,4,5,2,3,4,2,2,1116,6,0,248,1364,2,1,2,5,1663,0,0,1663,1,0,1,0,2,1,3,6,3,2,3,2,1954.0,1,2,529,5,5,3,224,137,0,0,0,0,0,0,0,0,3,2008,9,5,256000
459,70,5,69.0,5100,2,1,4,4,1,5,1,18,3,3,1,6,8,7,1925,1996,4,2,12,16,3,0.0,4,3,3,4,4,4,6,0,6,0,588,588,2,2,2,5,833,833,0,1666,0,0,1,0,3,1,3,7,7,1,3,6,1925.0,3,1,228,5,5,3,192,63,0,0,0,0,0,3,0,0,6,2008,9,5,161000
460,50,4,69.0,7015,2,0,1,1,1,1,1,4,3,3,1,1,5,4,1950,1950,2,2,9,9,1,161.0,4,5,2,4,4,4,4,185,6,0,524,709,2,5,2,5,979,224,0,1203,1,0,1,0,3,1,3,5,7,1,5,6,1950.0,3,1,352,5,5,3,0,0,248,0,0,0,0,0,0,0,7,2009,9,5,110000
